Table 1
date,temperaturemin,precipitation,,,,
2008-03-10,28.0,0.0,,,,
2008-03-11,37.0,0.0,,,,
2008-03-14,51.1,0.0,,,,
2008-03-23,37.0,0.0,,,,
2008-03-25,28.9,0.0,,,,
2008-03-29,41.0,0.06,,,,
2008-04-01,60.1,0.02,,,,
2008-04-09,51.1,0.0,,,,
2008-04-10,48.0,0.0,,,,
2008-04-11,57.0,0.0,,,,
2008-04-19,54.0,0.0,,,,
2008-04-29,45.0,0.0,,,,
2008-05-05,55.0,0.0,,,,
2008-05-06,54.0,0.0,,,,
2008-05-11,51.1,0.94,,,,
2008-05-14,44.1,0.0,,,,
2008-05-20,57.9,0.43,,,,
2008-05-23,52.0,0.0,,,,
2008-05-24,54.0,0.0,,,,
2008-05-25,52.0,0.0,,,,
2008-05-28,55.9,0.17,,,,
2008-05-30,54.0,0.0,,,,
2008-06-03,66.0,0.0,,,,
2008-06-10,73.9,0.0,,,,
2008-06-23,66.9,0.01,,,,
2008-06-24,63.0,0.0,,,,
2008-06-27,71.1,0.0,,,,
2008-06-29,69.1,0.82,,,,
2008-06-30,69.1,0.48,,,,
2008-07-06,70.0,0.85,,,,
2008-07-07,69.1,0.0,,,,
2008-07-31,73.0,0.05,,,,
2008-08-01,73.0,0.0,,,,
2008-09-12,70.0,0.0,,,,
2008-09-21,57.0,0.0,,,,
2008-10-04,48.9,0.0,,,,
2008-10-06,53.1,0.0,,,,
2008-10-07,55.9,0.0,,,,
2008-10-18,51.1,0.3,,,,
2008-10-19,39.0,0.0,,,,
2008-10-24,48.0,0.03,,,,
2008-11-03,55.0,0.13,,,,
2008-11-04,55.9,0.92,,,,
2008-11-06,46.9,0.0,,,,
2008-11-07,46.9,0.0,,,,
2008-11-08,44.1,0.06,,,,
2008-11-09,37.0,0.0,,,,
2008-11-20,28.0,0.0,,,,
2008-11-25,30.9,0.18,,,,
2008-11-29,39.0,0.04,,,,
2008-12-02,28.0,0.0,,,,
2008-12-05,28.0,0.0,,,,
2008-12-14,28.0,0.0,,,,
2008-12-18,48.9,0.02,,,,
2008-12-20,48.9,0.19,,,,
2008-12-21,35.1,0.6,,,,
2009-01-01,23.0,0.0,,,,
2009-01-03,32.0,0.0,,,,
2009-01-04,43.0,0.62,,,,
2009-01-07,41.0,0.16,,,,
2009-01-14,28.0,0.0,,,,
2009-01-15,21.9,0.0,,,,
2009-01-30,28.0,0.0,,,,
2009-02-03,32.0,0.15,,,,
2009-02-05,19.0,0.0,,,,
2009-02-23,28.0,0.0,,,,
2009-03-08,53.1,0.0,,,,
2009-03-21,30.9,0.0,,,,
2009-03-24,41.0,0.0,,,,
2009-04-05,44.1,0.0,,,,
2009-04-11,51.1,0.0,,,,
2009-04-14,55.9,0.12,,,,
2009-04-18,45.0,0.0,,,,
2009-04-27,61.0,0.0,,,,
2009-05-07,66.0,0.1,,,,
2009-05-14,60.1,0.0,,,,
2009-05-23,61.0,0.0,,,,
2009-05-24,66.9,0.54,,,,
2009-05-27,64.0,0.0,,,,
2009-05-30,63.0,0.0,,,,
2009-06-03,70.0,0.0,,,,
2009-06-05,64.9,0.13,,,,
2009-06-11,69.1,0.0,,,,
2009-06-14,70.0,0.0,,,,
2009-06-25,64.0,0.0,,,,
2009-07-02,66.9,0.02,,,,
2009-07-10,66.0,0.0,,,,
2009-07-11,66.9,0.03,,,,
2009-07-16,73.9,0.0,,,,
2009-07-18,71.1,0.06,,,,
2009-07-19,66.0,0.0,,,,
2009-07-20,66.9,0.19,,,,
2009-07-30,73.9,0.06,,,,
2009-08-03,70.0,0.03,,,,
2009-08-09,70.0,0.0,,,,
2009-08-10,72.0,0.0,,,,
2009-08-17,68.0,0.06,,,,
2009-08-22,70.0,0.25,,,,
2009-09-05,57.0,0.0,,,,
2009-09-09,62.1,0.0,,,,
2009-09-20,62.1,0.0,,,,
2009-09-23,71.1,0.25,,,,
2009-09-29,50.0,0.0,,,,
2009-09-30,46.9,0.0,,,,
2009-10-03,55.0,0.0,,,,
2009-10-10,59.0,0.02,,,,
2009-10-14,46.9,0.14,,,,
2009-10-25,46.9,0.0,,,,
2009-10-29,48.0,0.0,,,,
2009-10-31,59.0,0.06,,,,
2009-11-07,33.1,0.0,,,,
2009-11-12,46.0,0.58,,,,
2009-11-17,46.9,0.0,,,,
2009-11-21,39.0,0.0,,,,
2009-12-15,48.0,0.0,,,,
2009-12-16,28.9,0.0,,,,
2009-12-30,23.0,0.07,,,,
2009-12-31,32.0,0.11,,,,
2010-01-02,21.9,0.0,,,,
2010-01-03,18.0,0.0,,,,
2010-01-09,19.9,0.0,,,,
2010-01-13,19.0,0.0,,,,
2010-01-17,45.0,1.46,,,,
2010-01-20,37.0,0.0,,,,
2010-01-27,25.0,0.0,,,,
2010-01-28,30.0,0.0,,,,
2010-01-31,17.1,0.0,,,,
2010-02-03,33.1,0.01,,,,
2010-02-12,26.1,0.1,,,,
2010-02-13,28.0,0.05,,,,
2010-02-16,27.0,0.0,,,,
2010-02-18,28.0,0.0,,,,
2010-03-02,33.1,0.29,,,,
2010-03-04,36.0,0.0,,,,
2010-03-08,30.0,0.0,,,,
2010-03-15,39.9,0.0,,,,
2010-03-17,35.1,0.0,,,,
2010-03-23,39.0,0.01,,,,
2010-04-08,62.1,0.13,,,,
2010-04-09,46.0,0.61,,,,
2010-04-18,41.0,0.0,,,,
2010-04-19,39.9,0.0,,,,
2010-04-20,42.1,0.0,,,,
2010-04-24,57.0,0.11,,,,
2010-04-29,37.9,0.0,,,,
2010-05-01,61.0,0.0,,,,
2010-05-04,57.9,0.0,,,,
2010-05-08,62.1,0.0,,,,
2010-05-18,54.0,0.08,,,,
2010-05-20,57.9,0.0,,,,
2010-05-23,64.9,1.08,,,,
2010-05-24,64.0,0.04,,,,
2010-05-26,62.1,0.0,,,,
2010-05-30,69.1,0.0,,,,
2010-06-11,70.0,0.0,,,,
2010-06-12,68.0,0.0,,,,
2010-06-16,73.0,0.16,,,,
2010-06-17,71.1,0.0,,,,
2010-06-27,73.0,0.0,,,,
2010-06-29,75.0,0.0,,,,
2010-07-01,64.0,0.0,,,,
2010-07-08,73.0,0.01,,,,
2010-07-17,72.0,0.18,,,,
2010-07-25,80.1,0.0,,,,
2010-08-07,72.0,0.0,,,,
2010-08-10,73.9,0.0,,,,
2010-08-14,73.9,0.0,,,,
2010-08-15,73.9,0.0,,,,
2010-08-18,75.0,0.1,,,,
2010-08-24,70.0,0.47,,,,
2010-08-26,66.0,0.0,,,,
2010-09-07,66.0,0.0,,,,
2010-09-16,68.0,0.0,,,,
2010-09-20,64.0,0.0,,,,
2010-09-24,70.0,0.0,,,,
2010-10-02,50.0,0.0,,,,
2010-10-03,50.0,0.0,,,,
2010-10-05,46.9,0.0,,,,
2010-10-09,48.0,0.0,,,,
2010-10-16,42.1,0.0,,,,
2010-10-18,48.9,0.0,,,,
2010-10-19,54.0,0.0,,,,
2010-10-20,52.0,0.1,,,,
2010-10-27,73.0,0.29,,,,
2010-10-28,61.0,0.0,,,,
2010-11-06,37.9,0.16,,,,
2010-11-09,37.0,0.0,,,,
2010-11-18,34.0,0.0,,,,
2010-11-21,37.9,0.0,,,,
2010-12-04,28.9,0.27,,,,
2011-01-06,32.0,0.15,,,,
2011-01-07,30.9,0.0,,,,
2011-01-14,19.0,0.0,,,,
2011-01-15,26.1,0.0,,,,
2011-02-05,35.1,0.92,,,,
2011-02-10,26.1,0.03,,,,
2011-02-16,34.0,0.0,,,,
2011-02-18,52.0,0.0,,,,
2011-03-14,43.0,0.0,,,,
2011-03-15,42.1,0.1,,,,
2011-03-25,42.1,0.0,,,,
2011-03-30,39.9,1.05,,,,
2011-05-17,57.9,0.17,,,,
2011-05-25,64.9,0.0,,,,
2011-06-04,55.9,0.0,,,,
2011-06-08,72.0,0.0,,,,
2011-06-18,68.0,0.24,,,,
2011-06-30,66.0,0.0,,,,
2011-07-09,73.0,0.09,,,,
2011-07-26,73.0,0.0,,,,
2011-08-02,70.0,0.0,,,,
2011-08-08,73.0,0.0,,,,
2011-08-15,64.0,0.0,,,,
2011-08-28,69.1,0.0,,,,
2011-08-30,66.0,0.0,,,,
2011-09-11,64.9,0.0,,,,
2011-09-24,66.9,0.03,,,,
2011-09-30,55.9,0.16,,,,
2011-10-02,45.0,0.0,,,,
2011-10-15,46.9,0.0,,,,
2011-10-17,55.0,0.0,,,,
2011-10-24,43.0,0.0,,,,
2011-10-27,54.0,0.0,,,,
2011-10-29,34.0,0.87,,,,
2011-11-01,37.0,0.0,,,,
2011-11-13,39.9,0.0,,,,
2011-12-17,30.9,0.09,,,,
2012-01-26,39.9,0.0,,,,
2012-01-29,32.0,0.0,,,,
2012-02-17,42.1,0.0,,,,
2012-02-18,39.9,0.0,,,,
2012-03-02,44.1,0.02,,,,
2012-03-03,51.1,0.73,,,,
2012-03-04,34.0,0.17,,,,
2012-03-10,39.0,0.0,,,,
2012-03-16,57.9,0.19,,,,
2012-03-23,60.1,0.03,,,,
2012-04-03,42.1,0.0,,,,
2012-04-06,39.9,0.05,,,,
2012-04-07,37.0,0.0,,,,
2012-04-08,37.9,0.0,,,,
2012-04-13,36.0,0.0,,,,
2012-05-01,66.9,0.0,,,,
2012-05-07,57.9,0.0,,,,
2012-05-13,60.1,0.15,,,,
2012-05-14,63.0,0.49,,,,
2012-05-16,66.0,0.01,,,,
2012-05-28,72.0,0.0,,,,
2012-05-31,64.0,0.11,,,,
2012-06-05,57.0,0.0,,,,
2012-06-08,57.0,0.0,,,,
2012-06-09,57.0,0.0,,,,
2012-06-27,55.0,0.0,,,,
2012-06-29,71.1,0.0,,,,
2012-07-08,75.9,0.0,,,,
2012-07-12,69.1,0.0,,,,
2012-07-18,75.0,0.0,,,,
2012-07-24,73.0,0.01,,,,
2012-07-28,68.0,1.12,,,,
2012-07-29,66.9,0.0,,,,
2012-08-01,72.0,0.03,,,,
2012-08-06,73.9,0.49,,,,
2012-08-07,73.9,0.08,,,,
2012-08-10,72.0,0.13,,,,
2012-08-19,69.1,2.08,,,,
2012-08-20,66.9,0.15,,,,
2012-08-24,68.0,0.02,,,,
2012-08-26,64.9,0.0,,,,
2012-08-27,70.0,0.0,,,,
2012-08-28,73.0,0.0,,,,
2012-09-04,73.0,0.03,,,,
2012-09-06,72.0,0.55,,,,
2012-09-08,69.1,0.31,,,,
2012-09-17,62.1,0.72,,,,
2012-09-25,48.0,0.0,,,,
2012-09-27,59.0,0.0,,,,
2012-09-29,60.1,0.99,,,,
2012-10-01,61.0,0.14,,,,
2012-10-03,72.0,0.0,,,,
2012-10-07,50.0,0.23,,,,
2012-10-08,46.9,0.38,,,,
2012-10-09,48.0,0.0,,,,
2012-10-21,41.0,0.0,,,,
2012-10-31,37.0,0.0,,,,
2012-11-01,37.9,0.0,,,,
2012-11-05,37.0,0.0,,,,
2012-11-12,52.0,0.0,,,,
2012-11-15,37.0,0.29,,,,
2012-11-20,42.1,0.0,,,,
2012-11-22,34.0,0.0,,,,
2012-11-23,28.9,0.0,,,,
2012-11-25,23.0,0.0,,,,
2012-11-27,42.1,0.09,,,,
2012-12-04,48.9,0.0,,,,
2012-12-10,63.0,0.01,,,,
2012-12-19,33.1,0.0,,,,
2012-12-28,27.0,0.0,,,,
2012-12-30,28.0,0.0,,,,
2013-01-07,28.9,0.0,,,,
2013-01-08,28.0,0.0,,,,
2013-01-27,21.9,0.0,,,,
2013-01-28,32.0,0.01,,,,
2013-02-01,26.1,0.0,,,,
2013-02-03,35.1,0.0,,,,
2013-02-08,39.0,0.59,,,,
2013-02-11,45.0,0.05,,,,
2013-02-14,30.9,0.0,,,,
2013-02-18,18.0,0.0,,,,
2013-02-22,32.0,0.36,,,,
2013-03-06,37.0,0.01,,,,
2013-03-13,34.0,0.0,,,,
2013-03-14,28.9,0.0,,,,
2013-03-15,28.0,0.0,,,,
2013-03-16,46.0,0.0,,,,
2013-03-18,37.9,0.28,,,,
2013-04-01,48.9,0.01,,,,
2013-04-07,36.0,0.0,,,,
2013-04-10,60.1,0.0,,,,
2013-04-27,53.1,0.0,,,,
2013-04-29,55.0,0.86,,,,
2013-05-04,48.9,0.0,,,,
2013-05-11,64.9,0.3,,,,
2013-05-13,44.1,0.0,,,,
2013-05-16,62.1,0.0,,,,
2013-05-17,61.0,0.0,,,,
2013-06-06,66.0,0.38,,,,
2013-06-09,66.9,0.02,,,,
2013-06-21,55.0,0.0,,,,
2013-07-09,72.0,0.0,,,,
2013-07-19,75.0,0.0,,,,
2013-07-20,73.9,0.0,,,,
2013-07-26,62.1,0.0,,,,
2013-08-05,64.0,0.0,,,,
2013-08-09,73.9,0.0,,,,
2013-08-17,64.0,0.19,,,,
2013-08-19,66.9,0.6,,,,
2013-08-20,68.0,0.0,,,,
2013-08-22,70.0,0.0,,,,
2013-08-27,62.1,0.0,,,,
2013-09-01,71.1,1.16,,,,
2013-09-02,70.0,0.0,,,,
2013-09-10,68.0,0.0,,,,
2013-09-24,53.1,0.0,,,,
2013-09-26,57.0,0.0,,,,
2013-09-29,52.0,0.0,,,,
2013-10-01,51.1,0.0,,,,
2013-10-09,54.0,0.19,,,,
2013-10-12,61.0,0.01,,,,
2013-10-17,60.1,0.0,,,,
2013-10-28,45.0,0.0,,,,
2013-10-30,55.0,0.0,,,,
2013-10-31,57.9,0.0,,,,
2013-11-01,60.1,1.23,,,,
2013-11-09,30.2,0.0,,,,
2013-11-15,30.2,0.0,,,,
2013-11-23,43.0,0.01,,,,
2013-12-03,33.1,0.0,,,,
2013-12-04,53.1,0.0,,,,
2013-12-13,23.2,0.0,,,,
2013-12-26,24.3,0.03,,,,
2014-01-05,37.0,0.0,,,,
2014-01-11,45.0,0.28,,,,
2014-02-01,24.3,0.0,,,,
2014-02-02,41.0,0.0,,,,
2014-02-12,23.2,0.64,,,,
2014-02-16,29.1,0.0,,,,
2014-03-09,39.0,0.0,,,,
2014-03-15,46.0,0.0,,,,
2014-03-16,36.0,0.29,,,,
2014-03-28,44.1,0.31,,,,
2014-03-31,36.0,0.0,,,,
2014-04-10,39.9,0.0,,,,
2014-04-14,63.0,0.03,,,,
2014-04-17,31.1,0.0,,,,
2014-04-19,46.0,0.56,,,,
2014-05-06,55.9,0.0,,,,
2014-05-18,46.0,0.0,,,,
2014-05-22,64.0,0.0,,,,
2014-05-25,54.0,0.0,,,,
2014-05-26,61.0,0.09,,,,
2014-05-31,63.0,0.0,,,,
2014-06-12,69.1,0.08,,,,
2014-06-13,66.9,0.42,,,,
2014-06-22,68.0,0.0,,,,
2014-06-24,64.9,0.0,,,,
2014-06-28,69.1,0.0,,,,
2014-06-29,60.1,0.0,,,,
2014-07-03,73.9,0.0,,,,
2014-07-14,75.0,0.0,,,,
2014-07-19,66.0,0.0,,,,
2014-07-22,72.0,0.0,,,,
2014-08-14,57.9,0.0,,,,
2014-09-09,66.0,0.03,,,,
2014-09-25,63.0,0.03,,,,
2014-09-30,59.0,0.0,,,,
2014-10-02,59.0,0.0,,,,
2014-10-03,64.9,0.09,,,,
2014-10-09,51.1,0.0,,,,
2014-10-14,70.0,0.42,,,,
2014-10-15,57.0,0.62,,,,
2014-10-18,53.1,0.0,,,,
2014-10-22,48.0,0.0,,,,
2014-10-24,43.0,0.0,,,,
2014-11-03,29.1,0.0,,,,
2014-11-04,39.9,0.0,,,,
2014-11-08,31.1,0.0,,,,
2014-11-09,39.9,0.0,,,,
2014-11-17,43.0,0.43,,,,
2014-11-26,35.1,1.69,,,,
2014-12-03,44.1,0.0,,,,
2014-12-23,37.0,0.9,,,,
2014-12-24,46.0,1.71,,,,
2015-01-07,16.2,0.0,,,,
2015-01-09,22.1,0.0,,,,
2015-01-12,36.0,1.29,,,,
2015-01-17,27.1,0.0,,,,
2015-01-22,30.2,0.0,,,,
2015-01-26,37.9,0.24,,,,
2015-02-02,29.1,0.39,,,,
2015-02-04,25.2,0.0,,,,
2015-02-05,27.1,0.0,,,,
2015-02-20,7.2,0.0,,,,
2015-02-25,18.1,0.36,,,,
2015-02-26,28.2,0.72,,,,
2015-03-04,37.9,0.02,,,,
2015-03-09,48.0,0.0,,,,
2015-03-14,45.0,0.3,,,,
2015-03-16,41.0,0.0,,,,
2015-03-18,39.0,0.0,,,,
2015-03-20,39.9,0.31,,,,
2015-03-25,46.9,0.0,,,,
2015-04-04,43.0,0.0,,,,
2015-04-10,64.9,0.0,,,,
2015-04-14,61.0,1.23,,,,
2015-04-27,39.0,0.0,,,,
2015-04-30,51.1,0.99,,,,
2015-05-04,53.1,0.0,,,,
2015-05-14,55.9,0.0,,,,
2015-05-15,55.0,0.0,,,,
2015-05-16,60.1,0.0,,,,
2015-05-17,63.0,0.0,,,,
2015-05-24,54.0,0.0,,,,
2015-05-26,64.9,0.0,,,,
2015-05-31,69.1,0.0,,,,
2015-06-04,61.0,0.02,,,,
2015-06-08,64.9,0.0,,,,
2015-06-11,70.0,0.08,,,,
2015-06-12,71.1,0.0,,,,
2015-06-13,73.9,0.0,,,,
2015-06-29,60.1,0.0,,,,
2015-07-03,69.1,0.14,,,,
2015-07-09,72.0,0.0,,,,
2015-07-11,72.0,0.0,,,,
2015-07-15,73.9,0.0,,,,
2015-07-19,72.0,1.57,,,,
2015-07-21,73.0,0.78,,,,
2015-07-23,72.0,0.76,,,,
2015-07-29,75.0,0.0,,,,
2015-08-09,64.0,0.0,,,,
2015-08-14,64.9,0.0,,,,
2015-08-17,69.1,0.0,,,,
2015-08-19,72.0,0.19,,,,
2015-08-20,72.0,0.0,,,,
2015-08-22,66.0,0.0,,,,
2015-08-31,66.9,1.75,,,,
2015-09-04,68.0,0.0,,,,
2015-09-20,62.1,0.0,,,,
2015-09-21,64.9,0.0,,,,
2015-10-07,52.0,0.0,,,,
2015-10-11,52.0,0.0,,,,
2015-10-24,51.1,0.0,,,,
2015-11-01,55.0,0.15,,,,
2015-11-07,59.0,0.54,,,,
2015-11-08,50.0,0.0,,,,
2015-11-10,48.0,0.22,,,,
2015-11-12,45.0,0.0,,,,
2015-11-28,45.0,0.0,,,,
2015-12-11,50.0,0.0,,,,
2015-12-16,43.0,0.0,,,,
2015-12-31,51.1,0.47,,,,
2016-01-06,21.2,0.0,,,,
2016-01-08,39.9,0.04,,,,
2016-01-09,45.0,0.18,,,,
2016-01-11,27.1,0.0,,,,
2016-01-26,35.1,0.0,,,,
2016-01-27,39.9,0.0,,,,
2016-02-03,51.1,1.26,,,,
2016-02-11,19.2,0.0,,,,
2016-02-17,37.9,0.0,,,,
2016-02-21,45.0,0.04,,,,
2016-02-24,45.0,0.46,,,,
2016-02-28,31.1,0.0,,,,
2016-03-01,37.9,0.0,,,,
2016-03-05,34.0,0.0,,,,
2016-03-18,48.0,0.0,,,,
2016-03-19,43.0,0.03,,,,
2016-03-20,39.9,0.09,,,,
2016-04-06,29.1,0.0,,,,
2016-04-19,53.1,0.0,,,,
2016-04-21,53.1,0.0,,,,
2016-04-22,62.1,1.02,,,,
2016-04-29,60.1,0.0,,,,
2016-05-01,59.0,0.18,,,,
2016-05-02,66.0,0.09,,,,
2016-05-07,50.0,0.0,,,,
2016-05-13,59.0,0.0,,,,
2016-05-28,59.0,0.0,,,,
2016-06-07,66.9,0.05,,,,
2016-06-09,52.0,0.0,,,,
2016-06-10,59.0,0.0,,,,
2016-06-23,66.9,1.62,,,,
2016-06-27,64.9,0.0,,,,
2016-07-03,70.0,1.48,,,,
2016-07-14,73.0,0.0,,,,
2016-07-17,68.0,0.0,,,,
2016-07-19,73.9,0.0,,,,
2016-07-21,70.0,0.0,,,,
2016-07-31,72.0,0.13,,,,
2016-08-05,73.0,0.18,,,,
2016-08-08,73.0,0.54,,,,
2016-08-17,75.0,0.0,,,,
2016-08-19,75.0,0.38,,,,
2016-08-26,72.0,0.0,,,,
2016-08-27,75.0,0.18,,,,
2016-09-03,64.0,0.44,,,,
2016-09-04,61.0,0.0,,,,
2016-09-05,57.9,0.0,,,,
2016-09-06,61.0,0.0,,,,
2016-09-07,66.9,0.0,,,,
2016-09-12,69.1,0.0,,,,
2016-09-17,66.0,0.0,,,,
2016-09-18,71.1,0.06,,,,
2016-09-22,71.1,0.23,,,,
2016-10-04,62.1,0.0,,,,
2016-11-13,24.3,0.06,,,,
2016-11-15,37.0,0.0,,,,
2016-11-24,46.9,0.06,,,,
2016-11-25,52.0,0.0,,,,
2016-11-27,27.1,0.0,,,,
2016-12-12,37.0,0.03,,,,
2016-12-18,43.0,0.22,,,,
2016-12-24,43.0,0.02,,,,
2016-12-25,48.0,0.0,,,,
2017-01-03,46.9,0.31,,,,
2017-01-07,20.1,0.6,,,,
2017-01-10,24.3,0.0,,,,
2017-01-13,50.0,0.01,,,,
2017-01-15,39.9,0.02,,,,
2017-01-18,45.0,0.0,,,,
2017-01-21,51.1,0.38,,,,
2017-01-25,36.0,0.0,,,,
2017-01-28,27.1,0.0,,,,
2017-02-09,32.0,0.11,,,,
2017-02-18,37.0,0.0,,,,
2017-02-19,44.1,0.0,,,,
2017-02-20,42.1,0.0,,,,
2017-03-04,25.2,0.0,,,,
2017-03-07,48.9,0.0,,,,
2017-03-26,52.0,0.0,,,,
2017-04-08,34.0,0.0,,,,
2017-04-23,53.1,0.77,,,,
2017-05-09,43.0,0.01,,,,
2017-05-17,66.0,0.0,,,,
2017-05-21,60.1,0.0,,,,
2017-06-09,53.1,0.0,,,,
2017-06-17,72.0,0.21,,,,
2017-06-23,73.0,0.04,,,,
2017-07-15,75.0,0.0,,,,
2017-07-23,71.1,0.56,,,,
2017-07-27,72.0,0.02,,,,
2017-08-08,68.0,1.5,,,,
2017-08-10,63.0,0.0,,,,
2017-08-16,73.9,0.0,,,,
2017-08-17,75.0,0.24,,,,
2017-08-22,73.9,0.0,,,,
2017-08-25,68.0,0.0,,,,
2017-09-03,62.1,0.0,,,,
2017-09-14,64.0,0.0,,,,
2017-09-15,63.0,0.0,,,,
2017-09-16,62.1,0.0,,,,
2017-09-17,63.0,0.0,,,,
2017-09-21,64.9,0.0,,,,
2017-09-23,61.0,0.0,,,,
2017-09-24,63.0,0.0,,,,
2017-09-29,60.1,0.0,,,,
2017-09-30,54.0,0.0,,,,
2017-10-04,50.0,0.0,,,,
2017-10-05,54.0,0.0,,,,
2017-10-08,73.9,0.02,,,,
2017-10-09,73.9,0.09,,,,
2017-10-10,75.0,0.0,,,,
2017-10-17,42.1,0.0,,,,
2017-10-18,37.0,0.0,,,,
2017-10-19,42.1,0.0,,,,
2017-12-02,45.0,0.0,,,,
2017-12-08,32.0,1.33,,,,
2017-12-17,27.1,0.0,,,,
2018-01-03,9.1,0.06,,,,
2018-01-08,16.2,0.0,,,,
2018-01-11,41.0,0.11,,,,
2018-01-12,55.9,0.5,,,,
2018-01-25,26.2,0.0,,,,
2018-01-26,25.2,0.0,,,,
2018-02-02,24.3,0.16,,,,
2018-02-05,29.1,0.0,,,,
2018-02-10,43.0,0.08,,,,
2018-02-11,64.0,0.0,,,,
2018-02-14,37.0,0.0,,,,
2018-02-18,39.0,0.02,,,,
2018-02-23,52.0,0.0,,,,
2018-02-24,57.0,0.0,,,,
2018-02-26,39.9,0.09,,,,
2018-02-27,35.1,0.0,,,,
2018-03-04,35.1,0.0,,,,
2018-03-05,26.2,0.0,,,,
2018-03-07,35.1,0.0,,,,
2018-03-08,27.1,0.0,,,,
2018-03-09,25.2,0.0,,,,
2018-03-10,37.9,0.0,,,,
2018-03-11,37.9,0.21,,,,
2018-03-23,27.1,0.0,,,,
2018-03-27,34.0,0.01,,,,
2018-03-29,55.9,0.0,,,,
2018-04-03,45.0,0.0,,,,
2018-04-06,45.0,0.0,,,,
2018-04-14,59.0,0.0,,,,
2018-04-18,42.1,0.0,,,,
2018-04-24,53.1,0.85,,,,
2018-05-02,53.1,0.0,,,,
2018-05-04,60.1,0.0,,,,
2018-05-06,62.1,0.16,,,,
2018-05-07,55.0,0.0,,,,
2018-05-17,69.1,0.69,,,,
2018-05-23,69.1,0.0,,,,
2018-06-01,69.1,0.0,,,,
2018-06-08,64.9,0.0,,,,
2018-06-11,64.0,0.31,,,,
2018-06-21,72.0,0.12,,,,
2018-06-25,72.0,0.02,,,,
2018-06-30,71.1,0.02,,,,
2018-07-05,72.0,0.03,,,,
2018-07-14,64.9,0.0,,,,
2018-07-17,72.0,0.1,,,,
2018-07-20,69.1,0.0,,,,
2018-07-27,73.0,0.0,,,,
2018-08-03,70.0,1.12,,,,
2018-08-08,69.1,0.46,,,,
2018-08-14,64.9,0.12,,,,
2018-08-15,68.0,0.0,,,,
2018-08-18,73.0,0.49,,,,
2018-08-22,70.0,0.01,,,,
2018-09-02,69.1,0.0,,,,
2018-09-04,72.0,0.01,,,,
2018-09-16,73.0,0.9,,,,
2018-09-18,71.1,0.0,,,,
2018-10-16,64.0,0.01,,,,
2018-10-20,54.0,0.21,,,,
2018-10-21,37.0,0.0,,,,
2018-10-26,42.1,1.58,,,,
2018-10-29,39.0,0.0,,,,
2018-10-30,35.1,0.0,,,,
2018-11-12,35.1,3.17,,,,
2018-11-13,44.1,1.19,,,,
2018-11-15,36.0,0.88,,,,
2018-11-18,37.0,0.0,,,,
2018-11-19,43.0,0.0,,,,
2018-11-23,27.1,0.0,,,,
2018-11-26,39.0,0.01,,,,
2018-12-04,41.0,0.0,,,,
2018-12-06,25.2,0.0,,,,
2018-12-18,34.0,0.0,,,,
2018-12-28,50.0,1.61,,,,
2019-01-02,46.9,0.01,,,,
2019-01-04,46.0,0.54,,,,
2019-01-09,37.0,0.0,,,,
2019-01-20,26.2,0.61,,,,
2019-01-26,22.1,0.0,,,,
2019-01-27,26.2,0.0,,,,
2019-01-30,21.2,0.0,,,,
2019-02-01,27.1,0.0,,,,
2019-02-05,37.9,0.0,,,,
2019-02-07,60.1,0.0,,,,
2019-02-12,41.0,0.17,,,,
2019-02-13,39.0,0.0,,,,
2019-02-14,29.1,0.0,,,,
2019-02-15,48.9,0.0,,,,
2019-02-20,32.0,0.39,,,,
2019-03-06,27.1,0.0,,,,
2019-03-15,57.9,0.31,,,,
2019-03-23,35.1,0.0,,,,
2019-03-29,45.0,0.0,,,,
2019-04-01,34.0,0.0,,,,
2019-04-04,48.0,0.0,,,,
2019-04-05,54.0,0.54,,,,
2019-04-07,52.0,0.0,,,,
2019-04-18,61.0,0.0,,,,
2019-04-19,64.0,1.31,,,,
2019-04-24,57.9,0.0,,,,
2019-04-25,59.0,0.0,,,,
2019-04-26,51.1,0.21,,,,
2019-04-28,55.9,0.0,,,,
2019-05-02,63.0,0.0,,,,
2019-05-23,64.0,0.0,,,,
2019-05-24,68.0,0.0,,,,
2019-05-25,71.1,0.0,,,,
2019-05-31,64.0,0.67,,,,
2019-06-01,61.0,0.0,,,,
2019-06-05,68.0,0.29,,,,
2019-06-07,71.1,0.53,,,,
2019-06-20,69.1,0.3,,,,
2019-06-23,66.9,0.0,,,,
2019-06-24,64.0,0.0,,,,
2019-07-01,72.0,0.0,,,,
2019-07-04,72.0,1.0,,,,
2019-07-09,73.0,0.0,,,,
2019-07-26,64.9,0.0,,,,
2019-07-27,63.0,0.0,,,,
2019-07-28,63.0,0.0,,,,
2019-08-01,66.9,0.87,,,,
2019-08-04,68.0,0.16,,,,
2019-08-06,64.9,0.16,,,,
2019-08-08,68.0,0.12,,,,
2019-08-09,66.9,0.0,,,,
2019-08-11,69.1,0.0,,,,
2019-08-12,68.0,0.0,,,,
2019-08-21,71.1,0.12,,,,
2019-08-23,71.1,0.28,,,,
2019-08-27,64.9,0.01,,,,
2019-08-29,61.0,0.0,,,,
2019-09-04,70.0,0.0,,,,
2019-09-14,69.1,0.0,,,,
2019-09-19,54.0,0.0,,,,
2019-09-23,62.1,0.0,,,,
2019-09-29,69.1,0.0,,,,
2019-10-01,66.9,0.0,,,,
